Ano;Agente TÛxico;Estado;Quantidade
2017;Prod. veterin·rio;AM;4
2017;Prod. uso domiciliar;AM;49
2017;CosmÈtico;AM;10
2017;Prod. quÌmico;AM;18
2017;Metal;AM;3
2017;Drogas de abuso;AM;498
2017;Planta tÛxica;AM;7
2017;Alimento e bebida;AM;411
2017;Outro;AM;58
2017;Ign/Branco;RR;66
2017;Medicamento;RR;135
2017;AgrotÛxico agrÌcola;RR;16
2017;AgrotÛxico domÈstico;RR;9
2017;AgrotÛxico sa˙de p˙blica;RR;3
2017;Raticida;RR;32
2017;Prod. veterin·rio;RR;8
2017;Prod. uso domiciliar;RR;33
2017;CosmÈtico;RR;17
2017;Prod. quÌmico;RR;15
2017;Metal;RR;0
2017;Drogas de abuso;RR;12
2017;Planta tÛxica;RR;2
2017;Alimento e bebida;RR;121
2017;Outro;RR;24
2017;Ign/Branco;PA;51
2017;Medicamento;PA;111
2017;AgrotÛxico agrÌcola;PA;92
2017;AgrotÛxico domÈstico;PA;22
2017;AgrotÛxico sa˙de p˙blica;PA;4
2017;Raticida;PA;43
2017;Prod. veterin·rio;PA;5
2017;Prod. uso domiciliar;PA;34
2017;CosmÈtico;PA;6
2017;Prod. quÌmico;PA;21
2017;Metal;PA;0
2017;Drogas de abuso;PA;5
2017;Planta tÛxica;PA;11
2017;Alimento e bebida;PA;36
2017;Outro;PA;25
2017;Ign/Branco;AP;8
2017;Medicamento;AP;5
2017;AgrotÛxico agrÌcola;AP;0
2017;AgrotÛxico domÈstico;AP;1
2017;AgrotÛxico sa˙de p˙blica;AP;0
2017;Raticida;AP;5
2017;Prod. veterin·rio;AP;1
2017;Prod. uso domiciliar;AP;1
2017;CosmÈtico;AP;0
2017;Prod. quÌmico;AP;1
2017;Metal;AP;1
2017;Drogas de abuso;AP;0
2017;Planta tÛxica;AP;0
2017;Alimento e bebida;AP;1
2017;Outro;AP;0
2017;Ign/Branco;TO;127
2017;Medicamento;TO;576
2017;AgrotÛxico agrÌcola;TO;106
2017;AgrotÛxico domÈstico;TO;65
2017;AgrotÛxico sa˙de p˙blica;TO;10
2017;Raticida;TO;71
2017;Prod. veterin·rio;TO;47
2017;Prod. uso domiciliar;TO;107
2017;CosmÈtico;TO;23
2017;Prod. quÌmico;TO;56
2017;Metal;TO;1
2017;Drogas de abuso;TO;31
2017;Planta tÛxica;TO;35
2017;Alimento e bebida;TO;212
2017;Outro;TO;65
2017;Ign/Branco;MA;98
2017;Medicamento;MA;323
2017;AgrotÛxico agrÌcola;MA;27
2017;AgrotÛxico domÈstico;MA;21
2017;AgrotÛxico sa˙de p˙blica;MA;2
2017;Raticida;MA;57
2017;Prod. veterin·rio;MA;5
2017;Prod. uso domiciliar;MA;23
2017;CosmÈtico;MA;12
2017;Prod. quÌmico;MA;27
2017;Metal;MA;0
2017;Drogas de abuso;MA;25
2017;Planta tÛxica;MA;11
2017;Alimento e bebida;MA;107
2017;Outro;MA;22
2017;Ign/Branco;PI;90
2017;Medicamento;PI;911
2017;AgrotÛxico agrÌcola;PI;43
2017;AgrotÛxico domÈstico;PI;24
2017;AgrotÛxico sa˙de p˙blica;PI;0
2017;Raticida;PI;60
2017;Prod. veterin·rio;PI;17
2017;Prod. uso domiciliar;PI;85
2017;CosmÈtico;PI;26
2017;Prod. quÌmico;PI;46
2017;Metal;PI;1
2017;Drogas de abuso;PI;91
2017;Planta tÛxica;PI;17
2017;Alimento e bebida;PI;102
2017;Outro;PI;98
2017;Ign/Branco;CE;764
2017;Medicamento;CE;1160
2017;AgrotÛxico agrÌcola;CE;132
2017;AgrotÛxico domÈstico;CE;49
2017;AgrotÛxico sa˙de p˙blica;CE;3
2017;Raticida;CE;114
2017;Prod. veterin·rio;CE;35
2017;Prod. uso domiciliar;CE;131
2017;CosmÈtico;CE;14
2017;Prod. quÌmico;CE;69
2017;Metal;CE;3
2017;Drogas de abuso;CE;357
2017;Planta tÛxica;CE;13
2017;Alimento e bebida;CE;201
2017;Outro;CE;50
2017;Ign/Branco;RN;808
2017;Medicamento;RN;577
2017;AgrotÛxico agrÌcola;RN;13
2017;AgrotÛxico domÈstico;RN;20
2017;AgrotÛxico sa˙de p˙blica;RN;3
2017;Raticida;RN;44
2017;Prod. veterin·rio;RN;19
2017;Prod. uso domiciliar;RN;64
2017;CosmÈtico;RN;23
2017;Prod. quÌmico;RN;35
2017;Metal;RN;0
2017;Drogas de abuso;RN;362
2017;Planta tÛxica;RN;6
2017;Alimento e bebida;RN;208
2017;Outro;RN;24
2017;Ign/Branco;PB;400
2017;Medicamento;PB;951
2017;AgrotÛxico agrÌcola;PB;58
2017;AgrotÛxico domÈstico;PB;49
2017;AgrotÛxico sa˙de p˙blica;PB;3
2017;Raticida;PB;134
2017;Prod. veterin·rio;PB;22
2017;Prod. uso domiciliar;PB;153
2017;CosmÈtico;PB;39
2017;Prod. quÌmico;PB;72
2017;Metal;PB;12
2017;Drogas de abuso;PB;301
2017;Planta tÛxica;PB;24
2017;Alimento e bebida;PB;275
2017;Outro;PB;95
2017;Ign/Branco;PE;794
2017;Medicamento;PE;4579
2017;AgrotÛxico agrÌcola;PE;494
2017;AgrotÛxico domÈstico;PE;169
2017;AgrotÛxico sa˙de p˙blica;PE;33
2017;Raticida;PE;201
2017;Prod. veterin·rio;PE;108
2017;Prod. uso domiciliar;PE;587
2017;CosmÈtico;PE;212
2017;Prod. quÌmico;PE;230
2017;Metal;PE;16
2017;Drogas de abuso;PE;1081
2017;Planta tÛxica;PE;87
2017;Alimento e bebida;PE;1041
2017;Outro;PE;235
2017;Ign/Branco;AL;919
2017;Medicamento;AL;1402
2017;AgrotÛxico agrÌcola;AL;117
2017;AgrotÛxico domÈstico;AL;54
2017;AgrotÛxico sa˙de p˙blica;AL;1
2017;Raticida;AL;127
2017;Prod. veterin·rio;AL;37
2017;Prod. uso domiciliar;AL;193
2017;CosmÈtico;AL;53
2017;Prod. quÌmico;AL;35
2017;Metal;AL;1
2017;Drogas de abuso;AL;108
2017;Planta tÛxica;AL;54
2017;Alimento e bebida;AL;350
2017;Outro;AL;127
2017;Ign/Branco;SE;196
2017;Medicamento;SE;256
2017;AgrotÛxico agrÌcola;SE;12
2017;AgrotÛxico domÈstico;SE;5
2017;AgrotÛxico sa˙de p˙blica;SE;0
2017;Raticida;SE;53
2017;Prod. veterin·rio;SE;6
2017;Prod. uso domiciliar;SE;32
2017;CosmÈtico;SE;9
2017;Prod. quÌmico;SE;12
2017;Metal;SE;0
2017;Drogas de abuso;SE;38
2017;Planta tÛxica;SE;7
2017;Alimento e bebida;SE;55
2017;Outro;SE;11
2017;Ign/Branco;BA;699
2017;Medicamento;BA;1676
2017;AgrotÛxico agrÌcola;BA;175
2017;AgrotÛxico domÈstico;BA;72
2017;AgrotÛxico sa˙de p˙blica;BA;4
2017;Raticida;BA;332
2017;Prod. veterin·rio;BA;41
2017;Prod. uso domiciliar;BA;309
2017;CosmÈtico;BA;76
2017;Prod. quÌmico;BA;159
2017;Metal;BA;0
2017;Drogas de abuso;BA;298
2017;Planta tÛxica;BA;53
2017;Alimento e bebida;BA;630
2017;Outro;BA;209
2017;Ign/Branco;MG;1388
2017;Medicamento;MG;9984
2017;AgrotÛxico agrÌcola;MG;624
2017;AgrotÛxico domÈstico;MG;198
2017;AgrotÛxico sa˙de p˙blica;MG;29
2017;Raticida;MG;905
2017;Prod. veterin·rio;MG;214
2017;Prod. uso domiciliar;MG;954
2017;CosmÈtico;MG;219
2017;Prod. quÌmico;MG;480
2017;Metal;MG;9
2017;Drogas de abuso;MG;2327
2017;Planta tÛxica;MG;117
2017;Alimento e bebida;MG;1097
2017;Outro;MG;581
2017;Ign/Branco;ES;155
2017;Medicamento;ES;3051
2017;AgrotÛxico agrÌcola;ES;429
2017;AgrotÛxico domÈstico;ES;86
2017;AgrotÛxico sa˙de p˙blica;ES;29
2017;Raticida;ES;155
2017;Prod. veterin·rio;ES;48
2017;Prod. uso domiciliar;ES;536
2017;CosmÈtico;ES;171
2017;Prod. quÌmico;ES;190
2017;Metal;ES;6
2017;Drogas de abuso;ES;333
2017;Planta tÛxica;ES;78
2017;Alimento e bebida;ES;438
2017;Outro;ES;145
2017;Ign/Branco;RJ;633
2017;Medicamento;RJ;2063
2017;AgrotÛxico agrÌcola;RJ;65
2017;AgrotÛxico domÈstico;RJ;28
2017;AgrotÛxico sa˙de p˙blica;RJ;10
2017;Raticida;RJ;383
2017;Prod. veterin·rio;RJ;27
2017;Prod. uso domiciliar;RJ;270
2017;CosmÈtico;RJ;35
2017;Prod. quÌmico;RJ;147
2017;Metal;RJ;6
2017;Drogas de abuso;RJ;1191
2017;Planta tÛxica;RJ;14
2017;Alimento e bebida;RJ;579
2017;Outro;RJ;132
2017;Ign/Branco;SP;2068
2017;Medicamento;SP;16265
2017;AgrotÛxico agrÌcola;SP;738
2017;AgrotÛxico domÈstico;SP;353
2017;AgrotÛxico sa˙de p˙blica;SP;34
2017;Raticida;SP;1158
2017;Prod. veterin·rio;SP;186
2017;Prod. uso domiciliar;SP;1945
2017;CosmÈtico;SP;303
2017;Prod. quÌmico;SP;740
2017;Metal;SP;21
2017;Drogas de abuso;SP;8545
2017;Planta tÛxica;SP;124
2017;Alimento e bebida;SP;2398
2017;Outro;SP;924
2017;Ign/Branco;PR;384
2017;Medicamento;PR;7684
2017;AgrotÛxico agrÌcola;PR;703
2017;AgrotÛxico domÈstico;PR;245
2017;AgrotÛxico sa˙de p˙blica;PR;12
2017;Raticida;PR;523
2017;Prod. veterin·rio;PR;140
2017;Prod. uso domiciliar;PR;901
2017;CosmÈtico;PR;98
2017;Prod. quÌmico;PR;602
2017;Metal;PR;19
2017;Drogas de abuso;PR;1410
2017;Planta tÛxica;PR;177
2017;Alimento e bebida;PR;303
2017;Outro;PR;228
2017;Ign/Branco;SC;447
2017;Medicamento;SC;3602
2017;AgrotÛxico agrÌcola;SC;317
2017;AgrotÛxico domÈstico;SC;135
2017;AgrotÛxico sa˙de p˙blica;SC;10
2017;Raticida;SC;186
2017;Prod. veterin·rio;SC;50
2017;Prod. uso domiciliar;SC;261
2017;CosmÈtico;SC;24
2017;Prod. quÌmico;SC;161
2017;Metal;SC;5
2017;Drogas de abuso;SC;551
2017;Planta tÛxica;SC;30
2017;Alimento e bebida;SC;317
2017;Outro;SC;223
2017;Ign/Branco;RS;542
2017;Medicamento;RS;2682
2017;AgrotÛxico agrÌcola;RS;442
2017;AgrotÛxico domÈstico;RS;80
2017;AgrotÛxico sa˙de p˙blica;RS;9
2017;Raticida;RS;124
2017;Prod. veterin·rio;RS;68
2017;Prod. uso domiciliar;RS;184
2017;CosmÈtico;RS;19
2017;Prod. quÌmico;RS;238
2017;Metal;RS;11
2017;Drogas de abuso;RS;176
2017;Planta tÛxica;RS;43
2017;Alimento e bebida;RS;132
2017;Outro;RS;234
2017;Ign/Branco;MS;158
2017;Medicamento;MS;1042
2017;AgrotÛxico agrÌcola;MS;85
2017;AgrotÛxico domÈstico;MS;58
2017;AgrotÛxico sa˙de p˙blica;MS;5
2017;Raticida;MS;73
2017;Prod. veterin·rio;MS;43
2017;Prod. uso domiciliar;MS;109
2017;CosmÈtico;MS;14
2017;Prod. quÌmico;MS;130
2017;Metal;MS;1
2017;Drogas de abuso;MS;33
2017;Planta tÛxica;MS;16
2017;Alimento e bebida;MS;80
2017;Outro;MS;63
2017;Ign/Branco;MT;175
2017;Medicamento;MT;275
2017;AgrotÛxico agrÌcola;MT;88
2017;AgrotÛxico domÈstico;MT;40
2017;AgrotÛxico sa˙de p˙blica;MT;3
2017;Raticida;MT;44
2017;Prod. veterin·rio;MT;20
2017;Prod. uso domiciliar;MT;42
2017;CosmÈtico;MT;5
2017;Prod. quÌmico;MT;72
2017;Metal;MT;1
2017;Drogas de abuso;MT;31
2017;Planta tÛxica;MT;7
2017;Alimento e bebida;MT;67
2017;Outro;MT;64
2017;Ign/Branco;GO;558
2017;Medicamento;GO;1711
2017;AgrotÛxico agrÌcola;GO;293
2017;AgrotÛxico domÈstico;GO;112
2017;AgrotÛxico sa˙de p˙blica;GO;13
2017;Raticida;GO;273
2017;Prod. veterin·rio;GO;135
2017;Prod. uso domiciliar;GO;290
2017;CosmÈtico;GO;91
2017;Prod. quÌmico;GO;219
2017;Metal;GO;35
2017;Drogas de abuso;GO;699
2017;Planta tÛxica;GO;43
2017;Alimento e bebida;GO;344
2017;Outro;GO;66
2017;Ign/Branco;DF;539
2017;Medicamento;DF;1126
2017;AgrotÛxico agrÌcola;DF;70
2017;AgrotÛxico domÈstico;DF;17
2017;AgrotÛxico sa˙de p˙blica;DF;2
2017;Raticida;DF;111
2017;Prod. veterin·rio;DF;9
2017;Prod. uso domiciliar;DF;150
2017;CosmÈtico;DF;28
2017;Prod. quÌmico;DF;49
2017;Metal;DF;7
2017;Drogas de abuso;DF;155
2017;Planta tÛxica;DF;19
2017;Alimento e bebida;DF;180
2017;Outro;DF;52
2018;Ign/Branco;RO;113
2018;Medicamento;RO;245
2018;AgrotÛxico agrÌcola;RO;140
2018;AgrotÛxico domÈstico;RO;31
2018;AgrotÛxico sa˙de p˙blica;RO;14
2018;Raticida;RO;51
2018;Prod. veterin·rio;RO;29
2018;Prod. uso domiciliar;RO;28
2018;CosmÈtico;RO;5
2018;Prod. quÌmico;RO;24
2018;Metal;RO;0
2018;Drogas de abuso;RO;7
2018;Planta tÛxica;RO;3
2018;Alimento e bebida;RO;61
2018;Outro;RO;26
2018;Ign/Branco;AC;37
2018;Medicamento;AC;177
2018;AgrotÛxico agrÌcola;AC;39
2018;AgrotÛxico domÈstico;AC;9
2018;AgrotÛxico sa˙de p˙blica;AC;0
2018;Raticida;AC;17
2018;Prod. veterin·rio;AC;4
2018;Prod. uso domiciliar;AC;13
2018;CosmÈtico;AC;2
2018;Prod. quÌmico;AC;17
2018;Metal;AC;0
2018;Drogas de abuso;AC;17
2018;Planta tÛxica;AC;0
2018;Alimento e bebida;AC;15
2018;Outro;AC;47
2018;Ign/Branco;AM;105
2018;Medicamento;AM;119
2018;AgrotÛxico agrÌcola;AM;19
2018;AgrotÛxico domÈstico;AM;16
2018;AgrotÛxico sa˙de p˙blica;AM;0
2018;Raticida;AM;24
2018;Prod. veterin·rio;AM;6
2018;Prod. uso domiciliar;AM;40
2018;CosmÈtico;AM;6
2018;Prod. quÌmico;AM;30
2018;Metal;AM;0
2018;Drogas de abuso;AM;421
2018;Planta tÛxica;AM;2
2018;Alimento e bebida;AM;267
2018;Outro;AM;28
2018;Ign/Branco;RR;83
2018;Medicamento;RR;230
2018;AgrotÛxico agrÌcola;RR;32
2018;AgrotÛxico domÈstico;RR;10
2018;AgrotÛxico sa˙de p˙blica;RR;1
2018;Raticida;RR;39
2018;Prod. veterin·rio;RR;9
2018;Prod. uso domiciliar;RR;43
2018;CosmÈtico;RR;13
2018;Prod. quÌmico;RR;16
2018;Metal;RR;4
2018;Drogas de abuso;RR;44
2018;Planta tÛxica;RR;5
2018;Alimento e bebida;RR;219
2018;Outro;RR;31
2018;Ign/Branco;PA;297
2018;Medicamento;PA;130
2018;AgrotÛxico agrÌcola;PA;151
2018;AgrotÛxico domÈstico;PA;33
2018;AgrotÛxico sa˙de p˙blica;PA;34
2018;Raticida;PA;27
2018;Prod. veterin·rio;PA;13
2018;Prod. uso domiciliar;PA;35
2018;CosmÈtico;PA;4
2018;Prod. quÌmico;PA;52
2018;Metal;PA;3
2018;Drogas de abuso;PA;5
2018;Planta tÛxica;PA;6
2018;Alimento e bebida;PA;33
2018;Outro;PA;24
2018;Ign/Branco;AP;13
2018;Medicamento;AP;21
2018;AgrotÛxico agrÌcola;AP;1
2018;AgrotÛxico domÈstico;AP;1
2018;AgrotÛxico sa˙de p˙blica;AP;0
2018;Raticida;AP;6
2018;Prod. veterin·rio;AP;1
2018;Prod. uso domiciliar;AP;6
2018;CosmÈtico;AP;0
2018;Prod. quÌmico;AP;3
2018;Metal;AP;0
2018;Drogas de abuso;AP;1
2018;Planta tÛxica;AP;3
2018;Alimento e bebida;AP;0
2018;Outro;AP;4
2018;Ign/Branco;TO;189
2018;Medicamento;TO;840
2018;AgrotÛxico agrÌcola;TO;133
2018;AgrotÛxico domÈstico;TO;88
2018;AgrotÛxico sa˙de p˙blica;TO;5
2018;Raticida;TO;83
2018;Prod. veterin·rio;TO;45
2018;Prod. uso domiciliar;TO;167
2018;CosmÈtico;TO;30
2018;Prod. quÌmico;TO;51
2018;Metal;TO;3
2018;Drogas de abuso;TO;32
2018;Planta tÛxica;TO;34
2018;Alimento e bebida;TO;181
2018;Outro;TO;60
2018;Ign/Branco;MA;113
2018;Medicamento;MA;416
2018;AgrotÛxico agrÌcola;MA;37
2018;AgrotÛxico domÈstico;MA;10
2018;AgrotÛxico sa˙de p˙blica;MA;2
2018;Raticida;MA;54
2018;Prod. veterin·rio;MA;9
2018;Prod. uso domiciliar;MA;43
2018;CosmÈtico;MA;9
2018;Prod. quÌmico;MA;29
2018;Metal;MA;5
2018;Drogas de abuso;MA;108
2018;Planta tÛxica;MA;7
2018;Alimento e bebida;MA;149
2018;Outro;MA;20
2018;Ign/Branco;PI;131
2018;Medicamento;PI;1094
2018;AgrotÛxico agrÌcola;PI;40
2018;AgrotÛxico domÈstico;PI;25
2018;AgrotÛxico sa˙de p˙blica;PI;2
2018;Raticida;PI;80
2018;Prod. veterin·rio;PI;31
2018;Prod. uso domiciliar;PI;142
2018;CosmÈtico;PI;41
2018;Prod. quÌmico;PI;45
2018;Metal;PI;1
2018;Drogas de abuso;PI;107
2018;Planta tÛxica;PI;27
2018;Alimento e bebida;PI;105
2018;Outro;PI;152
2018;Ign/Branco;CE;289
2018;Medicamento;CE;1762
2018;AgrotÛxico agrÌcola;CE;117
2018;AgrotÛxico domÈstico;CE;61
2018;AgrotÛxico sa˙de p˙blica;CE;5
2018;Raticida;CE;121
2018;Prod. veterin·rio;CE;53
2018;Prod. uso domiciliar;CE;159
2018;CosmÈtico;CE;28
2018;Prod. quÌmico;CE;91
2018;Metal;CE;9
2018;Drogas de abuso;CE;165
2018;Planta tÛxica;CE;7
2018;Alimento e bebida;CE;209
2018;Outro;CE;87
2018;Ign/Branco;RN;1060
2018;Medicamento;RN;754
2018;AgrotÛxico agrÌcola;RN;16
2018;AgrotÛxico domÈstico;RN;15
2018;AgrotÛxico sa˙de p˙blica;RN;0
2018;Raticida;RN;61
2018;Prod. veterin·rio;RN;12
2018;Prod. uso domiciliar;RN;63
2018;CosmÈtico;RN;30
2018;Prod. quÌmico;RN;54
2018;Metal;RN;0
2018;Drogas de abuso;RN;510
2018;Planta tÛxica;RN;15
2018;Alimento e bebida;RN;210
2018;Outro;RN;47
2018;Ign/Branco;PB;308
2018;Medicamento;PB;1154
2018;AgrotÛxico agrÌcola;PB;67
2018;AgrotÛxico domÈstico;PB;42
2018;AgrotÛxico sa˙de p˙blica;PB;2
2018;Raticida;PB;154
2018;Prod. veterin·rio;PB;23
2018;Prod. uso domiciliar;PB;177
2018;CosmÈtico;PB;41
2018;Prod. quÌmico;PB;101
2018;Metal;PB;4
2018;Drogas de abuso;PB;359
2018;Planta tÛxica;PB;12
2018;Alimento e bebida;PB;313
2018;Outro;PB;82
2018;Ign/Branco;PE;741
2018;Medicamento;PE;4817
2018;AgrotÛxico agrÌcola;PE;574
2018;AgrotÛxico domÈstico;PE;146
2018;AgrotÛxico sa˙de p˙blica;PE;10
2018;Raticida;PE;170
2018;Prod. veterin·rio;PE;87
2018;Prod. uso domiciliar;PE;626
2018;CosmÈtico;PE;200
2018;Prod. quÌmico;PE;187
2018;Metal;PE;15
2018;Drogas de abuso;PE;1489
2018;Planta tÛxica;PE;69
2018;Alimento e bebida;PE;885
2018;Outro;PE;217
2018;Ign/Branco;AL;990
2018;Medicamento;AL;1801
2018;AgrotÛxico agrÌcola;AL;104
2018;AgrotÛxico domÈstico;AL;50
2018;AgrotÛxico sa˙de p˙blica;AL;2
2018;Raticida;AL;140
2018;Prod. veterin·rio;AL;25
2018;Prod. uso domiciliar;AL;194
2018;CosmÈtico;AL;45
2018;Prod. quÌmico;AL;35
2018;Metal;AL;4
2018;Drogas de abuso;AL;77
2018;Planta tÛxica;AL;23
2018;Alimento e bebida;AL;447
2018;Outro;AL;217
2018;Ign/Branco;SE;64
2018;Medicamento;SE;366
2018;AgrotÛxico agrÌcola;SE;31
2018;AgrotÛxico domÈstico;SE;10
2018;AgrotÛxico sa˙de p˙blica;SE;1
2018;Raticida;SE;39
2018;Prod. veterin·rio;SE;7
2018;Prod. uso domiciliar;SE;73
2018;CosmÈtico;SE;13
2018;Prod. quÌmico;SE;11
2018;Metal;SE;2
2018;Drogas de abuso;SE;52
2018;Planta tÛxica;SE;8
2018;Alimento e bebida;SE;74
2018;Outro;SE;26
2018;Ign/Branco;BA;904
2018;Medicamento;BA;1934
2018;AgrotÛxico agrÌcola;BA;249
2018;AgrotÛxico domÈstico;BA;62
2018;AgrotÛxico sa˙de p˙blica;BA;49
2018;Raticida;BA;386
2018;Prod. veterin·rio;BA;66
2018;Prod. uso domiciliar;BA;355
2018;CosmÈtico;BA;81
2018;Prod. quÌmico;BA;144
2018;Metal;BA;4
2018;Drogas de abuso;BA;324
2018;Planta tÛxica;BA;34
2018;Alimento e bebida;BA;568
2018;Outro;BA;159
2018;Ign/Branco;MG;1583
2018;Medicamento;MG;11574
2018;AgrotÛxico agrÌcola;MG;577
2018;AgrotÛxico domÈstico;MG;187
2018;AgrotÛxico sa˙de p˙blica;MG;34
2018;Raticida;MG;965
2018;Prod. veterin·rio;MG;274
2018;Prod. uso domiciliar;MG;951
2018;CosmÈtico;MG;184
2018;Prod. quÌmico;MG;429
2018;Metal;MG;41
2018;Drogas de abuso;MG;2384
2018;Planta tÛxica;MG;166
2018;Alimento e bebida;MG;1074
2018;Outro;MG;677
2018;Ign/Branco;ES;195
2018;Medicamento;ES;3608
2018;AgrotÛxico agrÌcola;ES;418
2018;AgrotÛxico domÈstico;ES;97
2018;AgrotÛxico sa˙de p˙blica;ES;49
2018;Raticida;ES;148
2018;Prod. veterin·rio;ES;52
2018;Prod. uso domiciliar;ES;503
2018;CosmÈtico;ES;171
2018;Prod. quÌmico;ES;185
2018;Metal;ES;4
2018;Drogas de abuso;ES;347
2018;Planta tÛxica;ES;91
2018;Alimento e bebida;ES;313
2018;Outro;ES;99
2018;Ign/Branco;RJ;775
2018;Medicamento;RJ;2873
2018;AgrotÛxico agrÌcola;RJ;77
2018;AgrotÛxico domÈstico;RJ;39
2018;AgrotÛxico sa˙de p˙blica;RJ;9
2018;Raticida;RJ;370
2018;Prod. veterin·rio;RJ;46
2018;Prod. uso domiciliar;RJ;336
2018;CosmÈtico;RJ;43
2018;Prod. quÌmico;RJ;144
2018;Metal;RJ;5
2018;Drogas de abuso;RJ;1652
2018;Planta tÛxica;RJ;16
2018;Alimento e bebida;RJ;753
2018;Outro;RJ;163
2018;Ign/Branco;SP;2517
2018;Medicamento;SP;20118
2018;AgrotÛxico agrÌcola;SP;632
2018;AgrotÛxico domÈstico;SP;327
2018;AgrotÛxico sa˙de p˙blica;SP;46
2018;Raticida;SP;1183
2018;Prod. veterin·rio;SP;208
2018;Prod. uso domiciliar;SP;2147
2018;CosmÈtico;SP;240
2018;Prod. quÌmico;SP;844
2018;Metal;SP;29
2018;Drogas de abuso;SP;9743
2018;Planta tÛxica;SP;101
2018;Alimento e bebida;SP;2528
2018;Outro;SP;971
2018;Ign/Branco;PR;526
2018;Medicamento;PR;9404
2018;AgrotÛxico agrÌcola;PR;972
2018;AgrotÛxico domÈstico;PR;253
2018;AgrotÛxico sa˙de p˙blica;PR;15
2018;Raticida;PR;474
2018;Prod. veterin·rio;PR;158
2018;Prod. uso domiciliar;PR;918
2018;CosmÈtico;PR;103
2018;Prod. quÌmico;PR;697
2018;Metal;PR;17
2018;Drogas de abuso;PR;1706
2018;Planta tÛxica;PR;192
2018;Alimento e bebida;PR;404
2018;Outro;PR;186
2018;Ign/Branco;SC;538
2018;Medicamento;SC;4642
2018;AgrotÛxico agrÌcola;SC;319
2018;AgrotÛxico domÈstico;SC;145
2018;AgrotÛxico sa˙de p˙blica;SC;20
2018;Raticida;SC;211
2018;Prod. veterin·rio;SC;43
2018;Prod. uso domiciliar;SC;316
2018;CosmÈtico;SC;26
2018;Prod. quÌmico;SC;160
2018;Metal;SC;10
2018;Drogas de abuso;SC;445
2018;Planta tÛxica;SC;45
2018;Alimento e bebida;SC;414
2018;Outro;SC;265
2018;Ign/Branco;RS;639
2018;Medicamento;RS;3795
2018;AgrotÛxico agrÌcola;RS;487
2018;AgrotÛxico domÈstico;RS;113
2018;AgrotÛxico sa˙de p˙blica;RS;11
2018;Raticida;RS;178
2018;Prod. veterin·rio;RS;84
2018;Prod. uso domiciliar;RS;239
2018;CosmÈtico;RS;20
2018;Prod. quÌmico;RS;255
2018;Metal;RS;4
2018;Drogas de abuso;RS;237
2018;Planta tÛxica;RS;67
2018;Alimento e bebida;RS;111
2018;Outro;RS;277
2018;Ign/Branco;MS;174
2018;Medicamento;MS;1259
2018;AgrotÛxico agrÌcola;MS;73
2018;AgrotÛxico domÈstico;MS;57
2018;AgrotÛxico sa˙de p˙blica;MS;13
2018;Raticida;MS;106
2018;Prod. veterin·rio;MS;50
2018;Prod. uso domiciliar;MS;127
2018;CosmÈtico;MS;11
2018;Prod. quÌmico;MS;65
2018;Metal;MS;5
2018;Drogas de abuso;MS;45
2018;Planta tÛxica;MS;9
2018;Alimento e bebida;MS;95
2018;Outro;MS;87
2018;Ign/Branco;MT;124
2018;Medicamento;MT;349
2018;AgrotÛxico agrÌcola;MT;86
2018;AgrotÛxico domÈstico;MT;41
2018;AgrotÛxico sa˙de p˙blica;MT;3
2018;Raticida;MT;60
2018;Prod. veterin·rio;MT;32
2018;Prod. uso domiciliar;MT;47
2018;CosmÈtico;MT;14
2018;Prod. quÌmico;MT;67
2018;Metal;MT;0
2018;Drogas de abuso;MT;39
2018;Planta tÛxica;MT;8
2018;Alimento e bebida;MT;107
2018;Outro;MT;45
2018;Ign/Branco;GO;492
2018;Medicamento;GO;1979
2018;AgrotÛxico agrÌcola;GO;360
2018;AgrotÛxico domÈstico;GO;122
2018;AgrotÛxico sa˙de p˙blica;GO;11
2018;Raticida;GO;287
2018;Prod. veterin·rio;GO;103
2018;Prod. uso domiciliar;GO;252
2018;CosmÈtico;GO;70
2018;Prod. quÌmico;GO;172
2018;Metal;GO;26
2018;Drogas de abuso;GO;762
2018;Planta tÛxica;GO;66
2018;Alimento e bebida;GO;227
2018;Outro;GO;46
2018;Ign/Branco;DF;697
2018;Medicamento;DF;1779
2018;AgrotÛxico agrÌcola;DF;40
2018;AgrotÛxico domÈstico;DF;40
2018;AgrotÛxico sa˙de p˙blica;DF;2
2018;Raticida;DF;148
2018;Prod. veterin·rio;DF;22
2018;Prod. uso domiciliar;DF;179
2018;CosmÈtico;DF;33
2018;Prod. quÌmico;DF;113
2018;Metal;DF;7
2018;Drogas de abuso;DF;284
2018;Planta tÛxica;DF;24
2018;Alimento e bebida;DF;226
2018;Outro;DF;189
2019;Ign/Branco;RO;151
2019;Medicamento;RO;424
2019;AgrotÛxico agrÌcola;RO;175
2019;AgrotÛxico domÈstico;RO;32
2019;AgrotÛxico sa˙de p˙blica;RO;2
2019;Raticida;RO;64
2019;Prod. veterin·rio;RO;40
2019;Prod. uso domiciliar;RO;45
2019;CosmÈtico;RO;5
2019;Prod. quÌmico;RO;22
2019;Metal;RO;1
2019;Drogas de abuso;RO;11
2019;Planta tÛxica;RO;5
2019;Alimento e bebida;RO;88
2019;Outro;RO;32
2019;Ign/Branco;AC;137
2019;Medicamento;AC;239
2019;AgrotÛxico agrÌcola;AC;26
